-2.142499079127654082e-01
1.707613483817499400e+03
1.788235099180951238e+03
1.730368382069278823e+03
1.682193066088454998e+03
1.696409333585453396e+03
1.647816666321039293e+03
1.736608460149382609e+03
1.714803876764863162e+03
1.732391208682117849e+03
1.692521900422234694e+03
1.750667794586043783e+03
1.719409558065255624e+03
1.737676280659245094e+03
1.711985683805010694e+03
1.761513046973424025e+03
1.670813420590779515e+03
1.647959990072673236e+03
1.703970759718911040e+03
1.763522105210599648e+03
1.678797990358905736e+03
1.620826125458291017e+03
1.733857030841496453e+03
1.752705252286516497e+03
1.764805727356708758e+03
1.747393517419031696e+03
1.734663705302047447e+03
1.650439410490448381e+03
1.802303669668349812e+03
1.758146960313626323e+03
1.719349169624349543e+03
1.678697120976744145e+03
1.736677235159554812e+03
1.727696599654010242e+03
1.690122930567761387e+03
1.730407684513734921e+03
1.684399681041839813e+03
1.772128200894865358e+03
1.745719086643654464e+03
1.695730166704062640e+03
1.611703441752606977e+03
1.687840437481950858e+03
1.751299426442014465e+03
1.709191823027666487e+03
1.735099630421962274e+03
1.720502737048416975e+03
1.769365819709064226e+03
1.796124836225577155e+03
1.733580641289458299e+03
1.642550356928342808e+03
1.734308798054883709e+03
1.728577030435605366e+03
1.704113792513987164e+03
1.655782482901243156e+03
1.721412930026209779e+03
1.740120743623900808e+03
1.766162135374913532e+03
1.763691616646145576e+03
1.692091853617679135e+03
1.770051179060168806e+03
1.671094409956728668e+03
1.691177151327240608e+03
1.729610189060961829e+03
1.718375732617451376e+03
1.626960774072940012e+03
1.691989440359742503e+03
1.712727844205904603e+03
1.757395206292894045e+03
1.673529345576015658e+03
1.735023874356134684e+03
1.729631948611018515e+03
1.721447652996164379e+03
1.710447597207223907e+03
1.721979767484615195e+03
1.744344548718740498e+03
1.716061479758273663e+03
1.735636474321231162e+03
1.739315886605890682e+03
1.706077311731994087e+03
1.654499358381927323e+03
1.710025617217439049e+03
1.715296800169313656e+03
1.694582574815930229e+03
1.715305287880946707e+03
1.728128392667673324e+03
1.682398610133565853e+03
1.670982210754537846e+03
1.705592161934323030e+03
1.754607493583012911e+03
1.679054202589849183e+03
1.716546976984774119e+03
1.702916968273380917e+03
1.676628795662643597e+03
1.723106449931596899e+03
1.734771437564821099e+03
1.699672744067162057e+03
1.709006858925943334e+03
1.714762765424372674e+03
1.749468530203802629e+03
1.673872612092383633e+03
1.696465441227423298e+03
1.762089710672939191e+03
1.692646534897605534e+03
1.756577375237112619e+03
1.702613185507742628e+03
1.670583769447292752e+03
1.697923359922291411e+03
1.642882626794193357e+03
1.745274195190223736e+03
1.692486351976695460e+03
1.716681628546818501e+03
1.827953292907636751e+03
1.754042456514650439e+03
1.772794700151610868e+03
1.731911950955774046e+03
1.737302716977189448e+03
1.722972206571593915e+03
1.697841052466254723e+03
