-2.595951789444712610e-01 -2.650770566936799799e-01 1.847148712091637446e-01 -1.388128848416411154e-01 -7.450031513403767569e-01 -5.069135817139497346e-01 7.957905112690502047e-01 -1.900837721402867109e-01 5.794345128519495791e-02 6.387609134732031846e-01 9.157271837247992208e-01 1.267707106631901226e-01 3.308526538426916908e-01 -3.583075534627295777e-01 -2.446783666156063797e-01 -1.881341025151166413e-01 -7.782239240922377288e-01 -3.199019293706104605e-01 5.954265639054826531e-01 3.166937167722309043e-01 5.360854089048672222e-01 3.098529542253842806e-01 -1.152927647643001485e+00 -8.300126002799608216e-01 -6.091294494312812224e-01 5.351524708001109687e-01 7.633889265936055768e-01 -7.537437438230746301e-01 -3.035050294327283904e-01 9.811857931172355274e-01 -1.578011716401487297e-01 -1.113875059755761843e+00 -2.444874803867536084e-01 6.962968194129420807e-01 -7.973139310709750349e-01 4.102164849894395227e-01 1.043385050467084962e+00 8.353509186278258447e-01 1.308611684909496642e+00 2.867162138672767480e-01 1.137939791958233915e+00 -1.907459180510364671e-01 -1.938335777797156600e-01 -8.559452027165437293e-02 -4.671840410066980809e-01 2.511406072317960980e-01 -3.931391737211999970e-01 -1.203692730953924483e+00 -3.421946573259220248e-01 8.740532696393921164e-02 -3.220276313610894725e-01 -6.874050137880516331e-02 9.385951889843560103e-01 2.806800961287052587e-01 4.200073322543751431e-01 6.183973975689402991e-01 4.959206955787309745e-02 3.098642264256351586e-01 -1.604122893297065255e-01 -1.612536186826092344e-01
-6.210994800144741257e-01 -7.550034350655079329e-01 -1.787543213058628844e-03 -1.561274188857775247e-01 -5.568454786519760891e-02 2.532411673445039701e-01 -9.074876517712703317e-01 -8.495085760222285121e-01 -4.991980664172361859e-01 1.114516471333369729e+00 8.932301693578839075e-01 -4.026752605736042545e-01 4.906000850662199930e-01 7.613331322193714890e-01 -3.103053295191360306e-02 -8.833994644934518581e-01 -4.260440539160390561e-01 -1.030791068261076582e-01 3.312144918049177988e-01 5.012756617274169990e-01 2.916511056971122784e-01 -3.528095238948752987e-01 -1.338369269496034741e-01 -8.071187546285513159e-01 -3.649475873827634498e-01 2.917906809285274461e-01 -6.602411041481492937e-02 -7.075507565477258121e-01 -7.022222225858442135e-01 -1.307339586793840880e-01 -2.661429932717637170e-01 -1.093260252991908654e+00 -6.422972270034177367e-01 -3.631236607248067294e-03 1.035451463405616668e-01 -1.016629672737856538e-02 8.801060710828151334e-01 -5.233853957241708654e-01 -4.934281904227783011e-01 -2.076427870819466115e-01 1.753560834300507132e-01 1.624285723655470859e-01 2.497449548666708097e-03 -1.108987158997595923e+00 -1.746646759918104141e+00 -8.862380740897595199e-01 -5.541971419714788460e-01 -5.502878090709309999e-01 -7.526322460209087239e-01 -1.396052282514986143e+00 -2.089195094434962430e-01 2.732160822529055011e-01 2.954060552099568859e-02 3.068182959609030425e-01 -2.193917427988112401e-02 6.150039774310736007e-01 -4.420681237828631982e-01 -2.499185000476287222e-01 -5.688045572085165258e-01 -6.718448035453440381e-01
-9.073227979860800652e-01 -6.188219680089510621e-01 -1.491152358849876514e-01 -4.367768779577226868e-01 3.322581833512914251e-01 1.421467374104090631e-01 2.377731071476070213e-01 -4.461076928145615295e-01 8.108471822229876835e-01 5.801648850120801892e-01 1.113466823960831409e+00 5.713365719455895109e-01 -4.223321476097802174e-01 3.879828089219357068e-01 -8.097606808133570588e-01 3.634289011615083886e-01 3.704998467905725734e-01 9.498163167741247026e-02 -3.339604357368550769e-01 6.765848252074539992e-01 -6.559000229375853142e-01 -6.334951441161384977e-01 -3.427160634170136611e-01 -1.138394735113601453e-01 -1.069566903485240417e+00 -6.781455325470325812e-01 7.064403534957501840e-01 -5.336259477016280783e-01 -5.617228448016842179e-02 -8.477280684407573208e-01 -6.058089078165307395e-01 -7.098178078120479517e-01 1.939274796401598833e-01 -6.166165872540384507e-01 5.129417512383258604e-01 -1.206970903520752092e-01 6.492456865534315114e-01 -4.705243739736686415e-01 8.792277449782199827e-01 5.179798748516039053e-01 7.621231651953976893e-01 4.350410680952349063e-01 -2.178179636818856624e-01 -7.144033464059482696e-01 -1.009761701528080646e+00 -8.186502151814042394e-01 -1.342676719471422864e+00 1.416686184537102600e-01 -1.991148018432010725e-01 6.398040266718093561e-01 9.958109769622254248e-01 3.275901668515451837e-01 3.794469217298702679e-01 5.911711006458039153e-01 8.803989867075379117e-02 -8.651561146630346588e-01 -7.655002860303599110e-01 -7.208949091112271113e-01 -5.595436889519574963e-01 -1.827220869359991173e-01
-1.865238005452430903e-01 -1.431045363519209968e-01 4.710763330492316880e-01 4.457548427970162708e-01 -4.015169584797125824e-01 2.775502842500151557e-01 8.479172750644747847e-02 5.033082242547282092e-03 4.904077392223635812e-01 1.506943266256136615e-01 6.844599331868412850e-01 3.356634048234534706e-01 4.988447923574665932e-01 -1.079808995554176088e+00 -4.734463948144289613e-01 -3.156706535821034443e-01 -3.206433494233316139e-01 3.236192934601599402e-01 3.908661069387947551e-01 -1.089882178116094558e+00 -8.488412124699369343e-01 1.337169853630569838e-01 -2.515202601730590626e-01 8.336243987952504098e-01 -1.042756629120408229e-01 -4.793791360463544038e-01 3.262754133747300944e-01 4.141896259610711173e-02 5.856866916404213086e-02 8.557593161450742780e-01 2.138956611271309871e-01 -6.882039614584817278e-01 -3.066985371547473749e-01 -6.959250878982891075e-01 -5.736475959820919179e-01 -5.557851822677228881e-02 5.017074593542873995e-01 3.908252349315043395e-01 1.664361477021589764e-01 3.692262514826546438e-01 8.883209341702760220e-01 5.784101704765028940e-01 2.655017739850765723e-01 2.987108509144400514e-01 1.437817932436462609e-01 -9.031442165938995403e-01 -8.072144241539596088e-01 4.837884812775985477e-01 5.282054997071643498e-01 -2.109421029693872018e-01 1.396639440177885882e+00 4.785014792494319824e-01 3.614788935664149383e-01 1.533020664318953674e-01 2.876803656032937972e-01 -7.991531405736528315e-01 -2.359717990673049215e-02 1.423715500305682280e-01 -8.602350998804286775e-01 2.003817661747404610e-01
-9.562320587350052747e-01 -3.375553301861557998e-01 -6.603647754524293312e-01 -2.064939273797796737e-01 -8.849661502884320630e-01 8.239289622128525004e-01 3.644290136230825539e-01 5.205729719159662983e-01 1.286900077846502954e+00 8.237232277979923412e-01 4.699224327710418425e-01 9.765941163379302514e-01 -2.545391111150770991e-01 2.581629119416425366e-01 -3.146975676372023578e-01 5.277755919316895472e-03 4.090308930919599462e-01 1.110457636168470819e+00 7.458285173125227541e-01 6.685338445888278081e-02 5.556539429823623699e-01 8.705375419820027272e-01 2.448278536685415396e-01 7.293511973158255390e-01 5.154195387178850396e-01 9.955154189789126029e-01 3.251679046881594815e-01 8.843931561842205413e-01 1.106028844564489244e+00 7.057236895454310766e-02 3.431817122511841012e-01 -2.911150388728874772e-01 1.330648176477767786e-01 4.138064148898482619e-01 5.153954620175982271e-03 1.893222052612262285e-01 2.305679902610190402e-01 1.113035257263327304e+00 3.414864143047823264e-01 -6.275104869227909887e-02 1.301018004191528687e-01 1.331347943830232916e+00 5.000751819040016866e-02 3.415101776948332724e-01 4.083016630257108037e-02 -5.384544337907897216e-01 -7.088313022949140896e-01 -9.095726767007625835e-01 1.259976762920268056e+00 9.989014985204274222e-01 1.139278299098245517e+00 1.347699020931846459e+00 1.183446168859273451e+00 4.115583865479237602e-01 7.703891651590721867e-01 1.459260307331566864e-02 -4.788435265669216401e-01 -5.443884057479367877e-01 -9.813940622502556055e-01 -1.462115436023567305e+00
-5.769031413832123034e-01 -9.088094084790845351e-01 -4.881674766916984654e-01 -5.241452640939348040e-02 1.703342666912164294e-01 4.014229431624801725e-01 3.763408089676556489e-01 4.176401901848387777e-01 3.174422279031237082e-01 4.872887859235894847e-01 7.483679045820146314e-03 7.520833319891939706e-01 -7.440580078098124606e-02 5.164682871524604035e-01 -7.414367294990293900e-01 -8.384599382051771688e-01 -1.929540447132507275e-01 9.588650768942481584e-01 1.535316419119609366e+00 8.949865224290689536e-01 3.800848937177165876e-01 2.184907444585951763e-01 5.916977082102297114e-01 -1.982060722643131934e-01 -1.304274411102502862e-01 1.250300815434781221e+00 9.282385175266398836e-01 6.313483399291731635e-01 3.632502287504958405e-01 7.460345751475017106e-02 6.649184672138013230e-01 -9.116229036572831568e-03 -7.322503673583318218e-01 -4.685972652665837401e-01 -1.981493122677415730e-01 8.951934013950659796e-01 1.019444611772361231e+00 1.254560124598117277e+00 3.360752680480372234e-01 1.565037350830482676e-01 -6.025141219904595058e-02 9.189314168088928980e-01 3.047929352841435291e-01 8.412885104222650456e-01 -3.876657952093822690e-01 -5.253541359167895886e-01 -7.504224307219313772e-01 7.735455343482897650e-01 1.313947399398953220e+00 5.820532406826878224e-01 -8.847841724989025103e-02 -4.452139809499814360e-01 3.465944982401492069e-03 1.609418239404114548e-01 1.625301481012239035e-01 2.868538912921803075e-02 -9.487820918311662410e-02 -5.892462814977977859e-01 -4.093562367676824021e-01 -5.883165692730469853e-01
2.931223030138502272e-01 7.406368134543406256e-02 -5.010568307272885713e-01 -4.306778827970395573e-01 -3.408890975027137893e-01 -6.899919417783135778e-01 -5.191405398334070220e-01 -5.265842421288502440e-02 -1.769587707867554816e-01 -5.711076683310009061e-01 8.425518817942767580e-02 -3.689657565841707454e-01 -1.071526625583165693e+00 -6.383584420902439494e-01 -7.929703420564375715e-01 -4.161901428535922376e-01 7.895659339511175157e-01 6.888833009626753601e-01 5.855573847865034320e-01 8.017039614818664006e-01 1.441104082228528149e-02 -9.901673521421716639e-02 2.274272747177795706e-01 3.075230571120133316e-01 9.753765265678202567e-01 2.065173448456713023e-01 8.150636599078460165e-01 8.289088468715563041e-01 1.309787396999212650e+00 -2.932773782110369432e-01 3.149550561057801179e-01 3.128173458151427555e-01 -5.277454917174217996e-02 3.189269835669061859e-02 -2.524818219622360083e-01 -2.101374373603297485e-01 8.876315109568966299e-02 3.680779083156141551e-01 2.717403971300081933e-01 1.523794659492591075e-01 2.774685118347148816e-01 1.392491545832585498e+00 6.556232354958579922e-02 -1.897641208502183208e-01 3.427402380775356194e-01 1.101514570173012242e-01 3.628243011154311803e-01 8.868470858592664152e-01 7.584931146158466753e-01 4.208068136259690561e-01 -6.143004998259793403e-01 -4.156099430813836593e-01 -2.253252796955227399e-01 -1.062038188937660443e+00 -6.791741386469607455e-01 -9.103450379579117735e-01 -3.868224788074723364e-01 -1.134288461568442319e-01 -3.156902316816301290e-01 -5.342298376923914072e-01
-5.344377264113227000e-01 -2.217318474784060189e-01 -5.011441120268131932e-01 -1.181237459794187927e+00 -2.452506810351895439e-01 2.532408363327200984e-01 -6.112857193785656840e-01 1.074738841794281585e-01 3.707645288842594811e-01 -1.062572762289093475e-01 4.252870851231910221e-01 -5.034877044878678376e-01 -7.288388857602465798e-01 1.856142198144903332e-01 -1.105971625632716782e+00 -8.004278116762860718e-01 4.351031016933826212e-01 3.135147463486664954e-02 1.525689395026381678e-01 1.759296975110918870e-01 8.436719029199994946e-01 1.185361542506740973e+00 -7.930200181221639388e-01 2.641964967895146232e-01 5.831916525748277458e-01 -8.851177657033657553e-01 1.026033807131951026e+00 1.009791718107900360e+00 2.317527882853518406e-01 1.371892429555886528e-01 5.880442702054334836e-01 -3.633230163339784546e-02 3.819218675502167315e-02 -7.257697651488123070e-01 -7.962800853186982053e-01 -2.233789537885515486e-01 -3.193919809485867845e-02 -5.044607692457576675e-01 -4.176107530798921497e-01 3.515422505662781916e-01 2.907113315478707660e-01 5.715402953797921182e-02 3.606202947343647436e-01 8.613480555780195225e-02 -2.566715091550999528e-01 7.225326276076085019e-01 4.659470487233756675e-01 1.052645216234878278e+00 1.064717785512663717e+00 2.356116481643147909e-01 7.396082637299441487e-01 -3.246563616720041789e-01 8.041152566180931327e-02 -6.962226171600451874e-01 -1.250659221611873484e+00 -1.198647947027938532e+00 -4.102421299871984450e-01 5.993669720413737911e-01 5.075672597453240176e-02 -5.206668409276375975e-01
-1.200917683649767032e-01 3.516942473122325330e-01 5.221223257734113332e-01 -7.824850549526372046e-01 -2.444472027672872638e-01 -5.845906029469649656e-02 4.755761833880343126e-01 -1.957137955130184848e-01 -7.091507912788991286e-01 -2.768779567291802524e-01 -6.009632634699437759e-01 -8.387784468876431365e-01 -1.281569053927136270e-01 -4.913723998801432513e-01 -9.191691587553780796e-01 -8.084021822232968502e-01 -7.354543940822032555e-01 -1.542094193563570137e-01 2.451155760139580586e-01 6.077083862802892256e-01 3.625690140119304239e-01 9.489221083449408400e-01 5.449703748165264372e-01 4.663522336550992575e-01 -1.256777121514813800e-01 1.995837353688729721e-01 1.108423534928968612e+00 1.213441263203902221e+00 1.152051753795303002e+00 7.405694691868505153e-01 3.376355834131761213e-02 -2.725986244779448064e-01 2.110874760860422805e-01 -2.389746673203748673e-01 2.181870708746040943e-01 -1.776447008162163055e-01 -3.283863096521203451e-01 -7.623835717723315142e-02 2.991094115600445580e-02 -4.477191446583015377e-01 4.069224785255914911e-01 -1.150404601477655886e-01 -4.281723281144975690e-01 -1.648802921038503566e-01 4.994687167302331865e-01 7.842008719813176043e-02 -4.312503390212492071e-01 1.084689449999557409e-01 7.541140770202615640e-01 1.199639681385871404e+00 2.842789050759439995e-01 -8.401537569765298308e-01 -7.017029601072092282e-01 -1.729079626031286399e+00 -4.230143274394511099e-01 -9.134718536094406094e-01 -3.572614362693814494e-01 -9.351636169235344465e-02 -5.224615256768531113e-01 -4.666854329433378634e-02
5.758001082003894044e-02 4.244795173406695765e-01 -1.466612195664953600e-01 -1.747834679915696299e-01 5.450686998572629172e-01 8.138040609551322468e-01 8.302236635347002291e-01 7.089610486748479934e-01 -6.234829260413465857e-02 3.455537986693171248e-01 -5.269312811313258127e-01 -4.107404587828380471e-01 1.637567715008270142e-01 -4.490093968924789847e-01 2.076119295356796401e-01 5.364771385424048633e-01 5.725569233952717552e-01 -1.825108258873854306e-01 4.785364800607684321e-01 6.379742938358234916e-01 -3.047071786405928240e-01 -2.265289119497628789e-01 2.280859912751668217e-01 -1.051576715388443439e+00 7.016119777325351414e-01 -6.700851065246437033e-01 -3.451381957786534560e-01 1.700510538173417574e-01 7.688525912163237663e-01 -3.538447518763976340e-02 4.045000212517074756e-01 3.291411705432596424e-01 -5.699271294568658552e-01 -1.797984887331369741e-01 1.701167332636996932e-01 -2.007970756313230964e-01 2.754435726711943477e-01 -5.709663739381378722e-01 -2.925059894670043459e-01 1.480924297369476950e-01 9.425292389319019914e-01 -1.036150407330822532e-01 -1.302822551513329374e+00 -8.816267787973353087e-02 8.634759368081091901e-01 -1.759483893777139540e-01 -4.613713260368093039e-01 5.306204168965941159e-01 7.348277610611742006e-01 -9.231699513574465055e-02 -3.111220337039626305e-01 6.101335429894076956e-01 -1.765219521920459167e-01 -5.622052934055318252e-01 3.008849517749431213e-01 5.009895320432167232e-02 6.982398270741239088e-01 -3.394898076328081160e-01 -6.641166443010159126e-01 -1.193918344629017803e+00
